"proyecto" "folioviv" "foliohog" "numren" "conyu" "inglab" "pea" "c_ocupa" "sector_act" "ocup_16omas" "ocup" "trab_formal" "pering" "asis_esc" "años_escolaridad" "preslab" "jub" "factor" "habl_ind" "edo_civ" "pob_ind" "tam_loc" "ic_rezedu" "ic_asalud" "ic_segsoc" "ic_cv" "ic_sbv" "ic_ali" "ictpc" "sexo" "edad" "ictpc2" "mun" "ayuotr" "bengob" "est_calidad_vivienda" "actcom" "tdep" "remesas" "rururb" "bienes" "jsexo" "jedad" "pcpering" "pcocup" "jaesc" "clase_hog" "jnived"
2 152189 0 2 1 4604.4552 1 3 3 1 1 2 1 2 11 NA 0 965 0 2 0 1 0 1 1 0 0 1 3256.3468 0 33 3256.3468 33 0 0 4 4 1 0 0 14 1 42 50 50 12 2 8
2 152189 0 3 0 NA 4 7 6 0 0 5 0 1 5 NA 0 965 0 NA 0 1 0 1 1 0 0 1 3256.3468 1 11 3256.3468 33 0 0 4 4 1 0 0 14 1 42 50 50 12 2 8
2 152189 0 4 0 NA 4 7 6 0 0 5 0 1 2 NA 0 965 0 NA 0 1 0 1 1 0 0 1 3256.3468 1 8 3256.3468 33 0 0 4 4 1 0 0 14 1 42 50 50 12 2 8
2 152190 0 1 0 NA 3 6 5 0 0 4 0 2 6 NA 0 965 0 3 0 1 0 1 1 0 0 0 1951.6649 0 43 1951.6649 33 0 0 4 2 0.3333333 0 0 10 0 43 50 50 6 3 4
2 152190 0 2 0 3597.5038 1 3 3 1 1 NA 1 2 8 0 0 965 0 1 0 1 1 1 1 0 0 0 1951.6649 0 20 1951.6649 33 0 0 4 2 0.3333333 0 0 10 0 43 50 50 6 3 4
2 152190 0 3 0 3597.5038 1 3 2 1 1 1 1 2 8 1 0 965 0 1 0 1 1 0 0 0 0 0 1951.6649 1 22 1951.6649 33 0 0 4 2 0.3333333 0 0 10 0 43 50 50 6 3 4
2 152190 0 4 0 NA 4 7 6 0 0 5 0 2 0 NA 0 965 0 NA 0 1 1 1 1 0 0 0 1951.6649 1 4 1951.6649 33 0 0 4 2 0.3333333 0 0 10 0 43 50 50 6 3 4
2 152191 0 1 0 0 3 6 5 0 0 4 1 2 3 NA 1 965 0 2 0 1 1 0 0 0 0 0 2650.4059 1 77 2650.4059 33 0 0 4 1 1 0 0 9 1 77 75 50 3 2 3
2 152191 0 2 1 NA 3 6 5 0 0 4 0 2 3 NA 0 965 0 2 0 1 1 0 0 0 0 0 2650.4059 0 73 2650.4059 33 0 0 4 1 1 0 0 9 1 77 75 50 3 2 3
2 152191 0 3 0 4258.6109 1 2 3 1 1 1 1 2 12 1 0 965 0 6 0 1 0 0 0 0 0 0 2650.4059 1 40 2650.4059 33 0 0 4 1 1 0 0 9 1 77 75 50 3 2 3
2 152191 0 4 0 2335.9553 1 3 3 1 1 NA 1 2 12 0 0 965 0 6 0 1 0 1 1 0 0 0 2650.4059 1 35 2650.4059 33 0 0 4 1 1 0 0 9 1 77 75 50 3 2 3
2 152192 0 1 0 0 3 6 5 0 0 4 1 2 3 NA 0 965 0 5 0 1 1 0 0 0 0 0 1961.7542 0 60 1961.7542 33 1 1 3 4 0.75 0 0 12 0 60 57.14286 28.57143 3 3 3
2 152192 0 2 0 0 3 6 5 0 0 4 1 1 10 NA 0 965 0 6 0 1 0 0 1 0 0 0 1961.7542 1 16 1961.7542 33 1 1 3 4 0.75 0 0 12 0 60 57.14286 28.57143 3 3 3
2 152192 0 3 0 5363.3181 1 3 3 1 1 1 1 2 9 1 0 965 0 6 0 1 0 0 0 0 0 0 1961.7542 0 38 1961.7542 33 1 1 3 4 0.75 0 0 12 0 60 57.14286 28.57143 3 3 3
2 152192 0 4 0 NA 4 7 6 0 0 5 0 1 9 NA 0 965 0 6 0 1 0 0 0 0 0 0 1961.7542 1 15 1961.7542 33 1 1 3 4 0.75 0 0 12 0 60 57.14286 28.57143 3 3 3
2 152192 0 5 0 NA 4 7 6 0 0 5 0 1 7 NA 0 965 0 6 0 1 0 0 0 0 0 0 1961.7542 0 13 1961.7542 33 1 1 3 4 0.75 0 0 12 0 60 57.14286 28.57143 3 3 3
2 152192 0 6 0 NA 4 7 6 0 0 5 0 1 0 NA 0 965 0 NA 0 1 0 0 0 0 0 0 1961.7542 0 4 1961.7542 33 1 1 3 4 0.75 0 0 12 0 60 57.14286 28.57143 3 3 3
2 152192 0 7 0 3369.6259 1 3 3 1 1 1 1 2 3 1 0 965 0 6 0 1 1 0 0 0 0 0 1961.7542 1 56 1961.7542 33 1 1 3 4 0.75 0 0 12 0 60 57.14286 28.57143 3 3 3
2 152193 0 1 0 5439.6924 1 3 3 1 1 NA 1 1 14 0 0 981 0 2 0 1 0 1 1 0 0 0 1994.6071 1 35 1994.6071 33 0 0 4 3 0.5 0 0 11 1 35 33.33334 33.33334 14 3 9
2 152193 0 2 1 0 3 6 5 0 0 4 0 1 15 NA 0 981 0 2 0 1 0 1 1 0 0 0 1994.6071 0 37 1994.6071 33 0 0 4 3 0.5 0 0 11 1 35 33.33334 33.33334 14 3 9
2 152193 0 3 0 NA 4 7 6 0 0 5 0 1 7 NA 0 981 0 6 0 1 0 1 1 0 0 0 1994.6071 0 12 1994.6071 33 0 0 4 3 0.5 0 0 11 1 35 33.33334 33.33334 14 3 9
2 152194 0 1 0 4046.3302 1 2 3 1 1 NA 1 2 9 0 0 981 0 2 0 1 0 1 1 0 0 0 1503.0386 1 21 1503.0386 33 0 0 4 1 0.5 0 0 8 1 21 33.33334 33.33334 9 2 6
2 152194 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 981 0 2 0 1 0 1 1 0 0 0 1503.0386 0 21 1503.0386 33 0 0 4 1 0.5 0 0 8 1 21 33.33334 33.33334 9 2 6
2 152195 0 1 0 8683.4696 1 4 2 1 1 1 1 2 11 1 0 981 0 1 0 1 0 0 0 0 0 0 1975.806 1 44 1975.806 33 0 0 4 1 0.25 0 0 8 1 44 20 20 11 2 7
2 152195 0 2 1 NA 3 6 5 0 0 4 0 2 8 NA 0 981 0 1 0 1 0 0 0 0 0 0 1975.806 0 41 1975.806 33 0 0 4 1 0.25 0 0 8 1 44 20 20 11 2 7
2 152195 0 3 0 NA 2 5 4 0 0 3 0 2 12 NA 0 981 0 6 0 1 0 1 1 0 0 0 1975.806 0 22 1975.806 33 0 0 4 1 0.25 0 0 8 1 44 20 20 11 2 7
2 152195 0 4 0 NA 3 6 5 0 0 4 0 2 12 NA 0 981 0 6 0 1 0 1 1 0 0 0 1975.806 0 18 1975.806 33 0 0 4 1 0.25 0 0 8 1 44 20 20 11 2 7
2 152195 0 5 0 NA 4 7 6 0 0 5 0 1 7 NA 0 981 0 6 0 1 0 0 0 0 0 0 1975.806 0 13 1975.806 33 0 0 4 1 0.25 0 0 8 1 44 20 20 11 2 7
2 152196 0 1 0 1972.5332 1 3 3 1 1 NA 1 2 9 0 0 981 0 6 0 1 0 1 1 0 0 0 735.39305 0 41 735.39305 33 0 0 4 1 1 0 0 10 0 41 25 25 9 3 6
2 152196 0 2 0 NA 3 6 5 0 0 4 0 2 9 NA 0 981 0 6 0 1 0 1 1 0 0 0 735.39305 0 42 735.39305 33 0 0 4 1 1 0 0 10 0 41 25 25 9 3 6
2 152196 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 981 0 NA 0 1 0 1 1 0 0 0 735.39305 1 5 735.39305 33 0 0 4 1 1 0 0 10 0 41 25 25 9 3 6
2 152196 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 981 0 NA 0 1 0 1 1 0 0 0 735.39305 1 4 735.39305 33 0 0 4 1 1 0 0 10 0 41 25 25 9 3 6
2 152198 0 1 0 10587.017 1 2 3 1 1 NA 1 2 9 0 0 945 0 2 0 1 0 0 1 0 0 0 3472.9338 1 38 3472.9338 33 0 0 4 4 0.25 0 0 13 1 38 40 40 9 2 6
2 152198 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 945 0 2 0 1 0 0 1 0 0 0 3472.9338 0 39 3472.9338 33 0 0 4 4 0.25 0 0 13 1 38 40 40 9 2 6
2 152198 0 3 0 4046.3302 1 4 3 1 1 NA 1 2 12 0 0 945 0 6 0 1 0 0 1 0 0 0 3472.9338 1 19 3472.9338 33 0 0 4 4 0.25 0 0 13 1 38 40 40 9 2 6
2 152198 0 4 0 NA 3 6 5 0 0 4 0 2 12 NA 0 945 0 6 0 1 0 1 1 0 0 0 3472.9338 1 18 3472.9338 33 0 0 4 4 0.25 0 0 13 1 38 40 40 9 2 6
2 152198 0 5 0 NA 4 7 6 0 0 5 0 1 2 NA 0 945 0 NA 0 1 0 0 1 0 0 0 3472.9338 1 9 3472.9338 33 0 0 4 4 0.25 0 0 13 1 38 40 40 9 2 6
2 152199 0 1 0 7057.0182 1 3 3 1 1 NA 1 2 6 0 0 945 0 3 0 1 0 1 1 0 0 0 7057.0182 1 65 7057.0182 33 0 0 4 1 0 0 0 6 1 65 100 100 NA 1 4
2 152200 0 1 0 7006.7796 1 4 3 1 1 1 1 2 12 0 0 945 0 2 0 1 0 0 1 0 0 0 2600.2077 1 49 2600.2077 33 0 0 4 3 0 0 0 11 1 49 33.33334 33.33334 12 2 8
2 152200 0 2 1 NA 3 6 5 0 0 4 0 2 12 NA 0 945 0 2 0 1 0 0 0 0 0 0 2600.2077 0 49 2600.2077 33 0 0 4 3 0 0 0 11 1 49 33.33334 33.33334 12 2 8
2 152200 0 3 0 NA 3 6 5 0 0 4 0 1 9 NA 0 945 0 6 0 1 0 0 1 0 0 0 2600.2077 1 17 2600.2077 33 0 0 4 3 0 0 0 11 1 49 33.33334 33.33334 12 2 8
2 152201 0 1 0 8153.4778 1 2 2 1 1 1 1 2 9 1 0 945 0 2 0 1 0 0 0 0 0 0 2206.7591 1 38 2206.7591 33 0 0 4 0 1 0 0 6 1 38 16.66667 16.66667 9 2 6
2 152201 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 945 0 2 0 1 0 0 0 0 0 0 2206.7591 0 37 2206.7591 33 0 0 4 0 1 0 0 6 1 38 16.66667 16.66667 9 2 6
2 152201 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 945 0 6 0 1 0 1 1 0 0 0 2206.7591 1 17 2206.7591 33 0 0 4 0 1 0 0 6 1 38 16.66667 16.66667 9 2 6
2 152201 0 4 0 NA 4 7 6 0 0 5 0 1 7 NA 0 945 0 6 0 1 0 0 0 0 0 0 2206.7591 0 12 2206.7591 33 0 0 4 0 1 0 0 6 1 38 16.66667 16.66667 9 2 6
2 152201 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 945 0 NA 0 1 0 0 0 0 0 0 2206.7591 1 5 2206.7591 33 0 0 4 0 1 0 0 6 1 38 16.66667 16.66667 9 2 6
2 152202 0 1 0 13012.591 1 4 3 1 1 NA 1 2 9 0 0 945 0 2 0 1 0 1 1 0 0 0 3247.4201 1 37 3247.4201 33 0 0 4 4 1.5 0 0 14 1 37 20 20 9 2 6
2 152202 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 945 0 2 0 1 0 1 1 0 0 0 3247.4201 0 30 3247.4201 33 0 0 4 4 1.5 0 0 14 1 37 20 20 9 2 6
2 152202 0 3 0 NA 4 7 6 0 0 5 0 1 4 NA 0 945 0 NA 0 1 0 1 1 0 0 0 3247.4201 1 8 3247.4201 33 0 0 4 4 1.5 0 0 14 1 37 20 20 9 2 6
2 152202 0 4 0 NA 4 7 6 0 0 5 0 1 3 NA 0 945 0 NA 0 1 0 1 1 0 0 0 3247.4201 1 7 3247.4201 33 0 0 4 4 1.5 0 0 14 1 37 20 20 9 2 6
2 152202 0 5 0 NA 4 7 6 0 0 5 0 2 0 NA 0 945 0 NA 0 1 1 1 1 0 0 0 3247.4201 0 3 3247.4201 33 0 0 4 4 1.5 0 0 14 1 37 20 20 9 2 6
2 152203 0 1 0 8262.485 1 3 3 1 1 NA 1 2 6 0 0 981 0 2 0 1 0 0 1 0 0 0 2710.4819 1 36 2710.4819 33 0 0 4 1 0.6666667 0 0 6 1 36 40 40 6 3 4
2 152203 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 981 0 2 0 1 0 0 0 0 0 0 2710.4819 0 29 2710.4819 33 0 0 4 1 0.6666667 0 0 6 1 36 40 40 6 3 4
2 152203 0 3 0 3730.8551 1 2 2 1 1 NA 1 2 9 0 0 981 0 6 0 1 0 0 1 0 0 0 2710.4819 1 36 2710.4819 33 0 0 4 1 0.6666667 0 0 6 1 36 40 40 6 3 4
2 152203 0 4 0 NA 4 7 6 0 0 5 0 1 1 NA 0 981 0 NA 0 1 0 0 0 0 0 0 2710.4819 0 7 2710.4819 33 0 0 4 1 0.6666667 0 0 6 1 36 40 40 6 3 4
2 152204 0 1 0 2402.3244 1 3 3 1 1 NA 1 2 6 0 1 981 0 1 0 1 0 0 0 0 0 0 2068.1341 1 64 2068.1341 33 0 0 4 0 0.6666667 0 0 6 1 64 40 40 6 2 4
2 152204 0 2 1 1652.497 1 3 3 1 1 NA 1 1 7 0 0 981 0 1 0 1 0 0 0 0 0 0 2068.1341 0 35 2068.1341 33 0 0 4 0 0.6666667 0 0 6 1 64 40 40 6 2 4
2 152204 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 981 0 6 0 1 0 1 1 0 0 0 2068.1341 1 17 2068.1341 33 0 0 4 0 0.6666667 0 0 6 1 64 40 40 6 2 4
2 152204 0 4 0 NA 4 7 6 0 0 5 0 1 6 NA 0 981 0 6 0 1 0 0 0 0 0 0 2068.1341 0 13 2068.1341 33 0 0 4 0 0.6666667 0 0 6 1 64 40 40 6 2 4
2 152204 0 5 0 NA 4 7 6 0 0 5 0 1 3 NA 0 981 0 NA 0 1 0 0 0 0 0 0 2068.1341 0 10 2068.1341 33 0 0 4 0 0.6666667 0 0 6 1 64 40 40 6 2 4
2 152205 0 1 0 2402.3244 1 3 2 1 1 NA 1 2 6 0 0 981 0 2 0 1 0 0 1 0 0 0 1554.7925 1 52 1554.7925 33 0 1 3 1 0.25 0 0 5 1 52 80 60 6 2 4
2 152205 0 2 1 NA 3 6 5 0 0 4 0 2 0 NA 0 981 0 2 0 1 1 0 1 0 0 0 1554.7925 0 47 1554.7925 33 0 1 3 1 0.25 0 0 5 1 52 80 60 6 2 4
2 152205 0 3 0 2402.3244 1 3 3 1 1 NA 1 2 9 0 0 981 0 6 0 1 0 0 1 0 0 0 1554.7925 1 30 1554.7925 33 0 1 3 1 0.25 0 0 5 1 52 80 60 6 2 4
2 152205 0 4 0 2402.3244 1 3 2 1 1 NA 1 2 6 0 0 981 0 6 0 1 1 0 1 0 0 0 1554.7925 0 26 1554.7925 33 0 1 3 1 0.25 0 0 5 1 52 80 60 6 2 4
2 152205 0 5 0 0 4 7 6 0 0 5 1 1 7 NA 0 981 0 6 0 1 0 0 1 0 0 0 1554.7925 0 13 1554.7925 33 0 1 3 1 0.25 0 0 5 1 52 80 60 6 2 4
2 152206 0 1 0 3730.8551 1 3 2 1 1 NA 1 2 9 0 0 981 0 2 0 1 0 0 1 1 0 0 1368.0167 1 29 1368.0167 33 0 0 1 1 0.5 0 0 7 1 29 33.33334 33.33334 9 2 6
2 152206 0 2 1 NA 3 6 5 0 0 4 0 1 12 NA 0 981 0 2 0 1 0 0 0 1 0 0 1368.0167 0 27 1368.0167 33 0 0 1 1 0.5 0 0 7 1 29 33.33334 33.33334 9 2 6
2 152206 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 981 0 NA 0 1 0 0 0 1 0 0 1368.0167 1 6 1368.0167 33 0 0 1 1 0.5 0 0 7 1 29 33.33334 33.33334 9 2 6
2 152207 0 1 0 3170.9322 1 3 3 1 1 NA 1 2 6 0 0 981 0 3 0 1 0 0 1 0 0 1 1266.6299 0 50 1266.6299 33 0 1 2 0 1.5 0 0 6 0 50 60 40 6 3 4
2 152207 0 2 0 1203.4867 1 3 3 1 1 NA 1 2 9 0 0 981 0 6 0 1 0 0 1 0 0 1 1266.6299 0 20 1266.6299 33 0 1 2 0 1.5 0 0 6 0 50 60 40 6 3 4
2 152207 0 3 0 NA 4 7 6 0 0 5 0 2 9 NA 0 981 0 6 0 1 0 0 1 0 0 1 1266.6299 0 14 1266.6299 33 0 1 2 0 1.5 0 0 6 0 50 60 40 6 3 4
2 152207 0 4 0 0 4 7 6 0 0 5 1 1 7 NA 0 981 0 6 0 1 0 0 1 0 0 1 1266.6299 1 13 1266.6299 33 0 1 2 0 1.5 0 0 6 0 50 60 40 6 3 4
2 152208 0 1 0 3920.2098 1 4 3 1 1 NA 1 2 12 0 0 1204 0 2 0 1 0 1 1 0 0 0 2977.4495 1 50 2977.4495 33 0 0 4 2 0 1 0 12 1 50 100 50 12 2 6
2 152208 0 2 1 0 3 6 5 0 0 4 1 2 6 NA 0 1204 0 2 0 1 0 1 1 0 0 0 2977.4495 0 48 2977.4495 33 0 0 4 2 0 1 0 12 1 50 100 50 12 2 6
2 152209 0 1 0 13491.695 1 4 3 1 1 NA 1 2 14 0 0 1204 0 3 0 1 0 0 1 0 0 0 7683.2406 0 45 7683.2406 33 1 0 4 4 2 0 0 13 0 45 33.33334 33.33334 14 2 6
2 152209 0 2 0 NA 4 7 6 0 0 5 0 1 9 NA 0 1204 0 6 0 1 0 0 0 0 0 0 7683.2406 1 15 7683.2406 33 1 0 4 4 2 0 0 13 0 45 33.33334 33.33334 14 2 6
2 152209 0 3 0 NA 4 7 6 0 0 5 0 1 8 NA 0 1204 0 6 0 1 0 0 0 0 0 0 7683.2406 1 14 7683.2406 33 1 0 4 4 2 0 0 13 0 45 33.33334 33.33334 14 2 6
2 152210 0 1 0 7206.9733 1 2 3 1 1 NA 1 2 6 0 0 1204 0 2 0 1 0 1 1 0 0 0 1641.7918 1 50 1641.7918 33 0 0 4 1 0.6666667 0 0 9 1 50 20 20 6 3 4
2 152210 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 1204 0 2 0 1 0 1 1 0 0 0 1641.7918 0 47 1641.7918 33 0 0 4 1 0.6666667 0 0 9 1 50 20 20 6 3 4
2 152210 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1204 0 3 0 1 0 1 1 0 0 0 1641.7918 0 34 1641.7918 33 0 0 4 1 0.6666667 0 0 9 1 50 20 20 6 3 4
2 152210 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1204 0 NA 0 1 0 1 1 0 0 0 1641.7918 0 4 1641.7918 33 0 0 4 1 0.6666667 0 0 9 1 50 20 20 6 3 4
2 152211 0 1 0 5595.0556 1 3 2 1 1 1 1 2 6 1 0 1204 0 2 0 1 0 0 0 0 0 0 1912.697 1 45 1912.697 33 0 0 2 1 1 0 0 6 1 45 33.33334 33.33334 6 2 4
2 152211 0 2 1 3603.4867 1 3 3 1 1 NA 1 2 6 0 0 1204 0 2 0 1 0 0 0 0 0 0 1912.697 0 38 1912.697 33 0 0 2 1 1 0 0 6 1 45 33.33334 33.33334 6 2 4
2 152211 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1204 0 6 0 1 0 1 1 0 0 0 1912.697 0 18 1912.697 33 0 0 2 1 1 0 0 6 1 45 33.33334 33.33334 6 2 4
2 152211 0 4 0 NA 4 7 6 0 0 5 0 1 9 NA 0 1204 0 6 0 1 0 0 0 0 0 0 1912.697 0 15 1912.697 33 0 0 2 1 1 0 0 6 1 45 33.33334 33.33334 6 2 4
2 152211 0 5 0 NA 4 7 6 0 0 5 0 1 7 NA 0 1204 0 6 0 1 0 0 0 0 0 0 1912.697 0 13 1912.697 33 0 0 2 1 1 0 0 6 1 45 33.33334 33.33334 6 2 4
2 152211 0 6 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1204 0 NA 0 1 0 0 0 0 0 0 1912.697 1 4 1912.697 33 0 0 2 1 1 0 0 6 1 45 33.33334 33.33334 6 2 4
2 152212 0 1 0 5258.3872 1 2 2 1 1 1 1 2 12 1 0 1204 0 1 0 1 0 0 0 1 0 0 4215.7092 1 28 4215.7092 33 0 0 2 0 0.5 0 0 6 1 28 66.66667 66.66667 12 2 6
2 152212 0 2 1 6090.7234 1 4 3 1 1 NA 1 2 12 0 0 1204 0 1 0 1 0 0 0 1 0 0 4215.7092 0 28 4215.7092 33 0 0 2 0 0.5 0 0 6 1 28 66.66667 66.66667 12 2 6
2 152212 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1204 0 NA 0 1 0 0 0 1 0 0 4215.7092 1 5 4215.7092 33 0 0 2 0 0.5 0 0 6 1 28 66.66667 66.66667 12 2 6
2 153212 0 1 0 4804.6489 1 1 2 1 1 NA 1 2 3 0 0 1088 0 2 0 1 1 1 1 0 0 0 3267.7226 1 50 3267.7226 33 0 0 4 4 0.4 0 0 13 1 50 57.14286 57.14286 3 3 3
2 153212 0 2 1 1118.1144 1 3 3 1 1 NA 1 2 6 0 0 1088 0 2 0 1 0 0 0 0 0 0 3267.7226 0 47 3267.7226 33 0 0 4 4 0.4 0 0 13 1 50 57.14286 57.14286 3 3 3
2 153212 0 3 0 NA 3 6 5 0 0 4 0 1 12 NA 0 1088 0 6 0 1 0 0 1 0 0 0 3267.7226 0 21 3267.7226 33 0 0 4 4 0.4 0 0 13 1 50 57.14286 57.14286 3 3 3
2 153212 0 4 0 7028.0077 1 4 2 1 1 1 1 2 16 1 0 1088 0 2 0 1 0 0 0 0 0 0 3267.7226 0 28 3267.7226 33 0 0 4 4 0.4 0 0 13 1 50 57.14286 57.14286 3 3 3
2 153212 0 5 0 8007.7481 1 4 3 1 1 NA 1 2 12 1 0 1088 0 2 0 1 0 0 1 0 0 0 3267.7226 1 30 3267.7226 33 0 0 4 4 0.4 0 0 13 1 50 57.14286 57.14286 3 3 3
2 153212 0 6 0 NA 4 7 6 0 0 5 0 1 1 NA 0 1088 0 NA 0 1 0 0 0 0 0 0 3267.7226 0 7 3267.7226 33 0 0 4 4 0.4 0 0 13 1 50 57.14286 57.14286 3 3 3
2 153213 0 1 0 7320.1223 1 3 3 1 1 NA 1 2 9 0 0 1088 0 1 0 1 0 1 1 0 0 0 2152.7239 1 38 2152.7239 33 0 0 4 2 0.3333333 0 0 9 1 38 25 25 9 2 6
2 153213 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 1088 0 1 0 1 0 1 1 0 0 0 2152.7239 0 47 2152.7239 33 0 0 4 2 0.3333333 0 0 9 1 38 25 25 9 2 6
2 153213 0 3 0 NA 2 5 4 0 0 3 0 2 12 NA 0 1088 0 6 0 1 0 1 1 0 0 0 2152.7239 1 18 2152.7239 33 0 0 4 2 0.3333333 0 0 9 1 38 25 25 9 2 6
2 153213 0 4 0 NA 4 7 6 0 0 5 0 1 9 NA 0 1088 0 6 0 1 0 1 1 0 0 0 2152.7239 0 15 2152.7239 33 0 0 4 2 0.3333333 0 0 9 1 38 25 25 9 2 6
2 153214 0 1 0 2739.6632 1 1 2 1 1 NA 1 2 0 0 0 1088 0 2 0 1 1 1 1 1 0 1 657.22999 1 30 657.22999 33 0 0 2 0 1.5 0 0 3 1 30 20 20 0 2 1
2 153214 0 2 1 NA 3 6 5 0 0 4 0 2 1 NA 0 1088 0 2 0 1 1 1 1 1 0 1 657.22999 0 30 657.22999 33 0 0 2 0 1.5 0 0 3 1 30 20 20 0 2 1
2 153214 0 3 0 NA 4 7 6 0 0 5 0 1 6 NA 0 1088 0 6 0 1 0 1 1 1 0 1 657.22999 1 12 657.22999 33 0 0 2 0 1.5 0 0 3 1 30 20 20 0 2 1
2 153214 0 4 0 NA 4 7 6 0 0 5 0 1 4 NA 0 1088 0 NA 0 1 0 1 1 1 0 1 657.22999 0 9 657.22999 33 0 0 2 0 1.5 0 0 3 1 30 20 20 0 2 1
2 153215 0 1 0 3079.3266 1 3 3 1 1 1 1 2 12 1 0 1088 0 3 0 1 0 0 0 0 0 0 3630.9082 1 41 3630.9082 33 0 0 4 4 0 0 0 14 1 41 75 75 12 3 8
2 153215 0 2 0 7674.2057 1 4 3 1 1 NA 1 2 16 0 0 1088 0 2 0 1 0 1 1 0 0 0 3630.9082 1 60 3630.9082 33 0 0 4 4 0 0 0 14 1 41 75 75 12 3 8
2 153215 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1088 0 2 0 1 0 0 0 0 0 0 3630.9082 0 59 3630.9082 33 0 0 4 4 0 0 0 14 1 41 75 75 12 3 8
2 153215 0 4 0 3690.2202 1 3 3 1 1 1 1 2 12 1 0 1088 0 6 0 1 0 0 0 0 0 0 3630.9082 1 38 3630.9082 33 0 0 4 4 0 0 0 14 1 41 75 75 12 3 8
2 153216 0 1 0 3803.6804 1 3 2 1 1 NA 1 2 3 0 0 1088 0 1 0 1 1 1 1 1 0 0 982.49536 1 26 982.49536 33 0 0 2 0 1.5 0 0 5 1 26 20 20 3 2 3
2 153216 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 1088 0 1 0 1 0 0 1 1 0 0 982.49536 0 34 982.49536 33 0 0 2 0 1.5 0 0 5 1 26 20 20 3 2 3
2 153216 0 3 0 NA 4 7 6 0 0 5 0 1 9 NA 0 1088 0 6 0 1 0 0 1 1 0 0 982.49536 1 15 982.49536 33 0 0 2 0 1.5 0 0 5 1 26 20 20 3 2 3
2 153216 0 4 0 NA 4 7 6 0 0 5 0 1 2 NA 0 1088 0 NA 0 1 0 0 1 1 0 0 982.49536 1 8 982.49536 33 0 0 2 0 1.5 0 0 5 1 26 20 20 3 2 3
2 153217 0 1 0 1150.925 1 1 3 1 1 NA 1 2 0 0 0 977 0 2 0 1 1 1 1 0 0 1 1402.8302 1 71 1402.8302 33 0 0 2 0 0 0 0 4 1 71 50 50 0 2 1
2 153217 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 977 0 2 0 1 0 1 1 0 0 1 1402.8302 0 67 1402.8302 33 0 0 2 0 0 0 0 4 1 71 50 50 0 2 1
2 153218 0 1 0 3172.7301 1 3 3 1 1 1 1 2 9 1 0 977 0 2 0 1 0 0 0 0 0 0 1466.2686 1 47 1466.2686 33 0 0 4 4 0.1666667 0 0 14 1 47 42.85714 42.85714 9 3 6
2 153218 0 2 1 NA 3 6 5 0 0 4 0 2 2 NA 0 977 0 2 0 1 1 0 0 0 0 0 1466.2686 0 48 1466.2686 33 0 0 4 4 0.1666667 0 0 14 1 47 42.85714 42.85714 9 3 6
2 153218 0 3 0 4509.4093 1 4 3 1 1 1 1 2 12 1 0 977 0 6 0 1 0 0 0 0 0 0 1466.2686 1 27 1466.2686 33 0 0 4 4 0.1666667 0 0 14 1 47 42.85714 42.85714 9 3 6
2 153218 0 4 0 NA 3 6 5 0 0 4 0 2 12 NA 0 977 0 6 0 1 0 1 1 0 0 0 1466.2686 0 23 1466.2686 33 0 0 4 4 0.1666667 0 0 14 1 47 42.85714 42.85714 9 3 6
2 153218 0 5 0 2101.831 1 3 3 1 1 NA 1 2 12 0 0 977 0 1 0 1 0 0 0 0 0 0 1466.2686 0 22 1466.2686 33 0 0 4 4 0.1666667 0 0 14 1 47 42.85714 42.85714 9 3 6
2 153218 0 6 0 NA 4 7 6 0 0 5 0 1 10 NA 0 977 0 6 0 1 0 0 0 0 0 0 1466.2686 0 15 1466.2686 33 0 0 4 4 0.1666667 0 0 14 1 47 42.85714 42.85714 9 3 6
2 153218 0 7 0 NA 2 5 4 0 0 3 0 2 9 NA 0 977 0 1 0 1 0 1 1 0 0 0 1466.2686 1 23 1466.2686 33 0 0 4 4 0.1666667 0 0 14 1 47 42.85714 42.85714 9 3 6
2 153219 0 1 0 5617.5107 1 2 2 1 1 NA 1 2 12 0 0 977 0 2 0 1 0 0 1 0 0 0 2254.7597 1 29 2254.7597 33 1 0 4 1 1 0 0 10 1 29 50 50 12 2 8
